ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45750931,8154,1111,HONDA,FIT,2012,Universal,No,Hybrid,1.3,116000 km,4.0,Variator,Front,04-May,Right-hand drive,White,2
45786653,9000,1111,HONDA,FIT,2012,Universal,No,Hybrid,1.3,98000 km,4.0,Automatic,Front,04-May,Right-hand drive,Grey,2
45812916,12000,-,HONDA,FIT,2010,Hatchback,No,Hybrid,1.3,155000 km,4.0,Variator,Front,04-May,Right-hand drive,White,4
45694925,8147,1236,HONDA,FIT PREMIUM PAKETI,2011,Hatchback,No,Hybrid,1.3,93000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,White,4
45787300,17249,-,HONDA,FIT,2012,Hatchback,Yes,Petrol,1.5,125000 km,4.0,Variator,Front,04-May,Right-hand drive,Black,4
45760677,7213,1111,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,135000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,2
45679578,10349,-,HONDA,Cr-v,2002,Jeep,Yes,Petrol,2,200000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Carnelian red,4
45809647,59834,784,HONDA,Civic,2017,Coupe,Yes,Petrol,1.5,12047 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45802138,9408,574,HONDA,Insight,2010,Hatchback,No,Hybrid,1.3,149000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8
45794683,7213,-,HONDA,Civic,2001,Hatchback,No,Petrol,1.5,210000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,2
45183615,12231,-,HONDA,Cr-v,2002,Jeep,No,CNG,2,150000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,4
45721236,30,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Red,4
45809399,14768,502,HONDA,FIT,2013,Universal,Yes,Hybrid,1.5,80699 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45751236,19757,1820,HONDA,Odyssey,2019,Sedan,Yes,Petrol,3.5,13994 km,6.0,Automatic,Front,04-May,Left wheel,Black,12
44609764,8000,-,HONDA,Odyssey,2003,Universal,No,Petrol,2.4,1111 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,10
43942444,40,-,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,160000 km,4.0,Variator,Front,04-May,Right-hand drive,White,2
44670726,30,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,126000 km,4.0,Automatic,Front,04-May,Right-hand drive,Red,4
45794542,11917,-,HONDA,FIT,2013,Hatchback,No,Hybrid,1.3,130000 km,4.0,Variator,Front,04-May,Right-hand drive,White,4
45662193,784,448,HONDA,Insight,2012,Hatchback,Yes,Hybrid,1.3,321269 km,4.0,Automatic,Front,04-May,Left wheel,Red,0
45662052,1803,574,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,187312 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0
45809289,14950,501,HONDA,FIT,2014,Hatchback,Yes,Petrol,1.5,165000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45809491,37301,595,HONDA,FIT,2015,Hatchback,Yes,Petrol,1.5,28792 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45552110,11133,1268,HONDA,FIT,2012,Sedan,No,Hybrid,1.5,90000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,White,2
45781539,12544,-,HONDA,FIT,2010,Hatchback,No,Petrol,1.3,127000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,0
45811945,39201,900,HONDA,Cr-v,2015,Jeep,Yes,Petrol,2.4,50800 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,12
45721094,11290,-,HONDA,FIT,2013,Hatchback,No,Hybrid,1.3,180000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,2
45809902,50526,1017,HONDA,Civic,2017,Sedan,Yes,Petrol,2,41747 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45809227,16750,382,HONDA,FIT,2017,Hatchback,Yes,Hybrid,1.5,110050 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45799458,40,-,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,229000 km,4.0,Automatic,Front,04-May,Right-hand drive,Blue,2
45750629,5331,900,HONDA,Cr-v,2015,Jeep,Yes,Petrol,2.4,80288 km,4.0,Automatic,4x4,04-May,Left wheel,Brown,12
45642784,706,574,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,210758 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
39636496,2600,-,HONDA,Civic,2002,Sedan,No,Petrol,1.5,205609 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,6
45579304,8467,1236,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,118000 km,4.0,Variator,Front,04-May,Right-hand drive,White,4
43892866,8781,1111,HONDA,FIT,2012,Hatchback,Yes,Hybrid,1.3,83000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Green,12
45776500,13172,1266,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.5,60000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,4
45760129,862,690,HONDA,FIT,2016,Jeep,Yes,Petrol,1.5,31869 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
45765800,4234,1058,HONDA,Odyssey,2012,Sedan,Yes,Petrol,3.5,236698 km,6.0,Automatic,Front,04-May,Left wheel,Black,12
45809813,31675,784,HONDA,Civic,2017,Hatchback,Yes,Petrol,1.5,46935 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
44863544,10976,-,HONDA,Cr-v,2002,Jeep,Yes,Petrol,2,197000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Sky blue,4
45810030,47531,1017,HONDA,Civic,2017,Sedan,Yes,Petrol,2,48291 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45809674,27193,446,HONDA,FIT,2014,Hatchback,Yes,Petrol,1.3,50000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45653120,784,448,HONDA,Insight,2012,Hatchback,Yes,Hybrid,1.3,321269 km,4.0,Automatic,Front,04-May,Left wheel,Red,0
45777353,87497,1275,HONDA,Cr-v,2019,Sedan,No,Petrol,2.4,0 km,4.0,Variator,4x4,04-May,Left wheel,Silver,6
45771847,627,1993,HONDA,Cr-v,2004,Jeep,Yes,Petrol,2.4,386144 km,4.0,Automatic,Front,04-May,Left wheel,Green,12
45809523,20372,691,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.3,100940 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45568950,13172,1855,HONDA,Step Wagon,2011,Minivan,No,Petrol,2,97000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Blue,8
45644971,2274,247,HONDA,Insight,2014,Hatchback,Yes,Hybrid,1.3,149970 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
45662050,2274,247,HONDA,Insight,2014,Hatchback,Yes,Hybrid,1.3,149970 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
45807484,9095,502,HONDA,FIT,2013,Hatchback,No,Petrol,1.5,41000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,6
45809466,41867,382,HONDA,FIT,2017,Universal,Yes,Hybrid,1.5,29220 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
34286300,50,-,HONDA,Insight,2009,Hatchback,No,Hybrid,1.3,141000 km,6.0,Automatic,Rear,04-May,Left wheel,Grey,6
44921934,21169,697,HONDA,Hr-v EX,2015,Jeep,No,Petrol,1.8,33330 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,8
45437488,15053,-,HONDA,Insight,2011,Hatchback,No,Hybrid,1.3,80000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,5
45720645,30,-,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45750626,5331,900,HONDA,Cr-v,2015,Jeep,Yes,Petrol,2.4,80288 km,4.0,Automatic,4x4,04-May,Left wheel,Brown,12
45809978,54157,900,HONDA,Civic,2015,Sedan,Yes,Petrol,2.4,78006 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4
45586347,5200,1236,HONDA,FIT,2011,Hatchback,No,Petrol,1.3,144000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,4
45767018,1568,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,118232 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45809714,48202,891,HONDA,Civic,2016,Sedan,Yes,Petrol,2,34000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45066516,8938,1236,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,121000 km,4.0,Variator,Front,04-May,Right-hand drive,White,0
45782233,8467,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,224476 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,3
45797012,10976,-,HONDA,CR-Z,2011,Sedan,No,Hybrid,1.5,170000 km,4.0,Automatic,Front,02-Mar,Left wheel,Black,4
45772218,8781,-,HONDA,FIT,2004,Hatchback,No,Petrol,1.5,172000 km,4.0,Automatic,Front,04-May,Right-hand drive,Grey,2
45694943,8147,1236,HONDA,FIT PREMIUMI,2011,Hatchback,No,Hybrid,1.3,133000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Silver,4
45757934,7527,-,HONDA,FIT,2004,Hatchback,Yes,Petrol,1.3,150000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45815368,6899,-,HONDA,Stream,2004,Minivan,No,Petrol,1.7,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45808614,6743,1236,HONDA,FIT HIBRID,2011,Hatchback,No,Hybrid,1.3,89421 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,4
45813015,6272,-,HONDA,Civic,2003,Sedan,No,Petrol,1.5,2400 km,6.0,Automatic,Front,04-May,Right-hand drive,Grey,4
45809637,69807,831,HONDA,Civic,2018,Sedan,Yes,Petrol,1.5,22237 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45809923,34889,831,HONDA,Civic,2018,Coupe,Yes,Petrol,1.5,16125 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45540437,8311,-,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,163000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,2
45806234,7840,-,HONDA,FIT,2006,Hatchback,Yes,Petrol,1.3,157000 km,4.0,Automatic,Front,04-May,Right-hand drive,Blue,2
45503321,14269,-,HONDA,FIT Sport,2009,Hatchback,No,Petrol,1.5,198000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0
43056772,17562,697,HONDA,Civic EX,2015,Coupe,No,Petrol,1.8,58190 km,4.0,Automatic,Front,02-Mar,Left wheel,Black,6
45721228,30,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Red,4
45788161,6272,-,HONDA,Cr-v Cr-v,1998,Jeep,No,CNG,2,20000 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,5
45303823,30,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,169000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,4
45796435,12858,-,HONDA,Insight,2010,Hatchback,No,Hybrid,1.3,145600 km,4.0,Variator,Front,04-May,Left wheel,Blue,6
45788645,8200,-,HONDA,Cr-v,2002,Jeep,No,CNG,2,69000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,6
45772042,9408,-,HONDA,Legend FULL,2005,Sedan,Yes,Petrol,3.5,160000 km,6.0,Automatic,4x4,04-May,Right-hand drive,Blue,7
45800123,7840,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,123456 km,4.0,Variator,Front,04-May,Right-hand drive,Grey,6
45587656,8154,-,HONDA,Civic,2004,Sedan,No,CNG,1.7,135000 km,4.0,Variator,Front,04-May,Right-hand drive,White,2
45812722,392,753,HONDA,Accord,2012,Sedan,Yes,Petrol,2.4,201736 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45809240,10660,271,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.5,76525 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45653117,2509,574,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,210758 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
45751245,627,761,HONDA,Civic,2010,Sedan,Yes,Petrol,1.8,215533 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
43643055,11760,490,HONDA,Insight,2011,Hatchback,No,Hybrid,1.3,116197 km,4.0,Automatic,Front,04-May,Left wheel,Black,7
45506748,10450,-,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,311000 km,2.0,Automatic,Front,04-May,Right-hand drive,White,6
45662196,2274,247,HONDA,Insight,2014,Hatchback,Yes,Hybrid,1.3,149970 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
45794310,5331,-,HONDA,Civic,2003,Sedan,No,Petrol,1.7,242000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,2
45753701,8467,-,HONDA,Civic,2004,Hatchback,No,LPG,1.7,150000 km,4.0,Variator,Front,04-May,Right-hand drive,Golden,4
43222352,25,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,157000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45809278,23659,784,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.5,42642 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45809389,12027,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,113000 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45418057,10349,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,156000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45809415,22502,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,107300 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45809185,5209,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,69219 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
44960988,13642,-,HONDA,Insight,2011,Hatchback,No,Hybrid,1.3,209000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,6
45748710,15053,-,HONDA,FIT Hybrid,2013,Hatchback,No,Hybrid,1.3,114000 km,4.0,Variator,Front,04-May,Right-hand drive,White,2
45749301,7840,-,HONDA,Elysion 3.0,2004,Minivan,No,Petrol,3,219000 km,6.0,Automatic,Front,04-May,Right-hand drive,Black,6
45809113,21683,732,HONDA,FIT,2018,Hatchback,Yes,Petrol,1.3,10970 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45755382,12544,-,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,123000 km,4.0,Automatic,Front,04-May,Right-hand drive,Blue,4
45813352,16621,-,HONDA,Cr-v,2004,Jeep,No,Petrol,2.4,175000 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,0
45791986,11290,831,HONDA,Accord,2018,Sedan,Yes,Petrol,1.5,60062 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45433667,19444,831,HONDA,Cr-v,2011,Jeep,Yes,Petrol,2.4,180000 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,6
45720618,30,-,HONDA,FIT,2002,Hatchback,No,Petrol,1.5,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45285333,6115,-,HONDA,Cr-v,1999,Jeep,No,CNG,2,275200 km,4.0,Manual,4x4,04-May,Right-hand drive,Black,2
45808906,1000,-,HONDA,Element,2012,Sedan,No,Petrol,0.1,5000 km,1.0,Automatic,Rear,04-May,Left wheel,Black,0
45809918,31659,891,HONDA,Civic,2016,Sedan,Yes,Petrol,2,82141 km,4.0,Automatic,Front,04-May,Left wheel,Red,4
45596854,14740,-,HONDA,Civic,2008,Sedan,No,Petrol,2,154000 km,4.0,Manual,Front,04-May,Left wheel,Black,6
45749571,30,-,HONDA,FIT,2010,Hatchback,No,Petrol,1.3,0 km,4.0,Automatic,Front,04-May,Right-hand drive,White,4
45812074,7840,1111,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,117000 km,4.0,Automatic,Front,04-May,Right-hand drive,Pink,4
45808570,627,1017,HONDA,Civic,2017,Sedan,Yes,Petrol,2,69088 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
45772924,706,503,HONDA,FIT,2012,Jeep,Yes,Petrol,1.5,277856 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45809168,17694,691,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.3,69968 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45809369,31211,400,HONDA,FIT,2018,Universal,Yes,Hybrid,1.5,57809 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
44578446,20385,2469,HONDA,Elysion,2004,Minivan,Yes,Petrol,3,0 km,4.0,Automatic,4x4,04-May,Left wheel,Black,1
45721222,30,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45813697,470,574,HONDA,Civic,2010,Sedan,Yes,Hybrid,1.3,264132 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45793795,8000,-,HONDA,Cr-v,2000,Jeep,No,Petrol,2,170000 km,4.0,Manual,4x4,04-May,Right-hand drive,Silver,4
44816443,20385,585,HONDA,Civic,2013,Sedan,No,CNG,1.8,120000 km,4.0,Automatic,Front,04-May,Left wheel,White,6
45809991,51272,891,HONDA,Civic,2016,Sedan,Yes,Petrol,2,42378 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45068345,30734,-,HONDA,Civic,2016,Sedan,No,Petrol,1.5 Turbo,66200 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45694904,11920,-,HONDA,FIT RS,2008,Hatchback,No,Petrol,1.5,147290 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45656638,706,574,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,189571 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
45709373,18189,-,HONDA,FIT RS MUGEN,2012,Hatchback,No,Hybrid,1.5,118000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,White,6
45809499,39066,595,HONDA,FIT,2015,Hatchback,Yes,Petrol,1.5,14000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45809590,43545,697,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,37064 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45809600,15925,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,86996 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45809930,46866,697,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,24696 km,4.0,Automatic,Front,04-May,Left wheel,Red,4
45599937,5018,490,HONDA,Insight,2011,Hatchback,No,Hybrid,1.3,195703 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,6
43065776,45,-,HONDA,FIT,2007,Hatchback,No,Petrol,1.3,150000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Grey,4
45809623,37238,595,HONDA,FIT,2015,Hatchback,Yes,Petrol,1.5,37606 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45809210,9656,308,HONDA,FIT,2015,Hatchback,Yes,Hybrid,1.5,152203 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45770548,7840,1236,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,112000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,8
45752253,12701,900,HONDA,Cr-v,2015,Jeep,Yes,Petrol,2.4,117158 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45768730,2352,503,HONDA,FIT,2012,Sedan,Yes,Petrol,1.5,167158 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
45787913,8467,-,HONDA,Civic,2006,Hatchback,No,Petrol,1.8,250000 km,4.0,Manual,Front,04-May,Right-hand drive,Grey,4
45781817,5800,-,HONDA,Odyssey,2003,Minivan,No,Petrol,2.3,275000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Black,4
45809628,30602,609,HONDA,FIT,2016,Universal,Yes,Petrol,1.3,16714 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45758696,9722,574,HONDA,Insight,2010,Hatchback,No,Hybrid,1.3,183000 km,4.0,Variator,Front,04-May,Left wheel,Blue,9
45763175,251,490,HONDA,Insight,2011,Hatchback,Yes,Hybrid,1.3,216858 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
45763149,549,574,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,245070 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45762084,7840,-,HONDA,Inspire,2005,Sedan,No,LPG,3,15500 km,6.0,Tiptronic,Front,04-May,Right-hand drive,Beige,8
45416629,6899,-,HONDA,Civic,2002,Hatchback,No,Petrol,1.5,157000 km,4.0,Variator,Front,04-May,Right-hand drive,Carnelian red,4
45809318,38762,784,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.5,27428 km,4.0,Automatic,Front,04-May,Left wheel,Red,4
45800247,12858,-,HONDA,FIT,2008,Hatchback,No,Petrol,1.5,145000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Blue,4
45809124,17023,501,HONDA,FIT,2014,Hatchback,Yes,Petrol,1.5,52350 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45805615,12074,574,HONDA,Insight EX,2010,Sedan,No,Hybrid,1.3,222000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8
45809912,34572,697,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,67190 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45761448,12231,-,HONDA,FIT,2013,Hatchback,No,Hybrid,1.3,112000 km,4.0,Variator,Front,04-May,Right-hand drive,White,8
45809283,13397,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,131200 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45809810,32615,891,HONDA,Civic,2016,Sedan,Yes,Petrol,2,20000 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45812724,1176,697,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,60651 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45415687,3920,574,HONDA,Insight,2010,Hatchback,No,Hybrid,1.3,3333 km,4.0,Variator,Front,04-May,Left wheel,Red,8
44279469,6743,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,134000 km,2.0,Variator,Front,04-May,Right-hand drive,Yellow,6
45785260,14740,-,HONDA,Insight,2011,Hatchback,No,Hybrid,1.3,136000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12
45809818,38213,1079,HONDA,Civic,2018,Sedan,Yes,Petrol,2,0 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45751482,12544,446,HONDA,Insight,2014,Hatchback,No,Petrol,1.3,300000 km,4.0,Automatic,Front,04-May,Left wheel,White,6
45809446,16900,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,70000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45809193,5620,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,110467 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45793336,7840,-,HONDA,Stream,2000,Minivan,No,Petrol,2,186000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,White,0
45545360,21953,501,HONDA,FIT,2014,Sedan,Yes,Petrol,1.5,78400 km,4.0,Variator,Front,04-May,Left wheel,Blue,6
45787265,14113,490,HONDA,Insight,2011,Hatchback,No,Hybrid,1.3,140000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,10
45749253,30,-,HONDA,FIT,2010,Hatchback,No,Petrol,1.3,10000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45809465,28288,446,HONDA,FIT,2014,Hatchback,Yes,Petrol,1.3,36261 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45749269,30,-,HONDA,FIT,2006,Hatchback,No,Petrol,1.5,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45809207,14831,609,HONDA,FIT,2016,Hatchback,Yes,Petrol,1.3,109839 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45653126,1803,574,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,187312 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0
45749568,30,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45762461,706,503,HONDA,FIT,2012,Jeep,Yes,Petrol,1.5,277856 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45779041,9408,-,HONDA,Accord CL9 type S,2003,Sedan,No,Petrol,2.4,180000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Blue,4
45768829,627,503,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,272189 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
45749557,30,-,HONDA,FIT,2002,Hatchback,No,Petrol,1.3,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45742212,94,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45642835,2352,503,HONDA,Civic,2012,Jeep,Yes,Hybrid,1.5,146403 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45809605,30906,691,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.3,67000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45809253,10569,271,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.5,97512 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45792278,5645,-,HONDA,FIT,2002,Sedan,No,Petrol,1.3,260000 km,4.0,Automatic,Front,04-May,Right-hand drive,Red,0
45810032,59827,1077,HONDA,Civic,2019,Sedan,Yes,Petrol,2,8115 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45674395,10349,1413,HONDA,FIT,2011,Sedan,No,Petrol,1.5,0 km,4.0,Manual,Front,04-May,Right-hand drive,Black,2
45478561,18503,-,HONDA,Insight,2014,Hatchback,No,Hybrid,1.3,77000 km,4.0,Automatic,Front,04-May,Left wheel,White,8
41218146,40,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,140000 km,4.0,Automatic,Front,04-May,Right-hand drive,Grey,0
45772734,470,924,HONDA,Hr-v,2017,Jeep,Yes,Petrol,1.8,0 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,12
45653526,4861,308,HONDA,Civic,2015,Jeep,Yes,Hybrid,1.5,49272 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0
45738958,7840,-,HONDA,FIT,2005,Sedan,No,Petrol,1.3,230000 km,4.0,Variator,Front,04-May,Right-hand drive,White,6
45681812,13172,-,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,128000 km,4.0,Variator,Front,04-May,Right-hand drive,Black,6
45734360,30,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45809268,5134,447,HONDA,FIT,2013,Hatchback,Yes,Hybrid,1.3,151715 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45809376,9593,447,HONDA,FIT,2013,Universal,Yes,Hybrid,1.3,112405 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45793991,13799,658,HONDA,Insight,2009,Sedan,No,Hybrid,1.3,65000 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
45786440,11290,-,HONDA,FIT,2010,Hatchback,Yes,Petrol,1.3,113581 km,4.0,Manual,Front,04-May,Right-hand drive,White,4
